segment_id,translation-en-sujato,comment-en-sujato,section_num_long,level_1,level_2,level_3,level_4,level_5
dn1:1.33.3,"That is: ten eons of the cosmos contracting and expanding; twenty, thirty, or forty eons of the cosmos contracting and expanding. They remember: ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so they recollect their many kinds of past lives, with features and details. ",,1:1.33.3,1,1,33,3,0
dn1:1.33.4,They say: ,,1:1.33.4,1,1,33,4,0
dn1:1.33.5,"‘The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar. ",,1:1.33.5,1,1,33,5,0
dn1:1.33.6,"They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise. ",,1:1.33.6,1,1,33,6,0
dn1:1.33.7,Why is that? ,,1:1.33.7,1,1,33,7,0
dn1:1.33.8,"Because by dint of keen, resolute, committed, and diligent effort, and right focus I experience an immersion of the heart of such a kind that I recollect my many kinds of past lives, ",,1:1.33.8,1,1,33,8,0
dn1:1.33.9,with features and details. ,,1:1.33.9,1,1,33,9,0
dn1:1.33.10,Because of this I know: ,,1:1.33.10,1,1,33,10,0
dn1:1.33.11,"“The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar. They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.”’ ",,1:1.33.11,1,1,33,11,0
dn1:1.33.12,This is the third ground on which some ascetics and brahmins rely to assert that the self and the cosmos are eternal. ,,1:1.33.12,1,1,33,12,0
dn1:1.34.1,And what is the fourth ground on which they rely? ,,1:1.34.1,1,1,34,1,0
dn1:1.34.2,"It’s when some ascetic or brahmin relies on logic and inquiry. They speak of what they have worked out by logic, following a line of inquiry, expressing their own perspective: ",,1:1.34.2,1,1,34,2,0
dn1:1.34.3,"‘The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar. ",,1:1.34.3,1,1,34,3,0
dn1:1.34.4,"They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.’ ",,1:1.34.4,1,1,34,4,0
dn1:1.34.5,This is the fourth ground on which some ascetics and brahmins rely to assert that the self and the cosmos are eternal. ,,1:1.34.5,1,1,34,5,0
dn1:1.35.1,These are the four grounds on which those ascetics and brahmins assert that the self and the cosmos are eternal. ,,1:1.35.1,1,1,35,1,0
dn1:1.35.2,Any ascetics and brahmins who assert that the self and the cosmos are eternal do so on one or other of these four grounds. Outside of this there is none. ,"I have my doubts about this phrase: in every other occurrence, ito bahiddha means “outside of the Buddhist community”. Still, comm and the Chinese text at T21 agree on this sense.",1:1.35.2,1,1,35,2,0
dn1:1.36.1,The Realized One understands this: ,,1:1.36.1,1,1,36,1,0
dn1:1.36.2,‘If you hold on to and attach to these grounds for views it leads to such and such a destiny in the next life.’ ,,1:1.36.2,1,1,36,2,0
dn1:1.36.3,"He understands this, and what goes beyond this. Yet since he does not misapprehend that understanding, he has realized extinguishment within himself. ",,1:1.36.3,1,1,36,3,0
dn1:1.36.4,"Having truly understood the origin, ending, gratification, drawback, and escape from feelings, the Realized One is freed through not grasping. ",,1:1.36.4,1,1,36,4,0
dn1:1.37.1,"These are the principles—deep, hard to see, hard to understand, peaceful, sublime, beyond the scope of reason, subtle, comprehensible to the astute—which the Realized One makes known after realizing them with his own insight. And those who genuinely praise the Realized One would rightly speak of these things. ",,1:1.37.1,1,1,37,1,0
dn1:1.37.2, ,,1:1.37.2,1,1,37,2,0
dn1:2.1.0,3.1.2. Partial Eternalism,,1:2.1.0,1,2,1,0,0
dn1:2.1.1,"There are some ascetics and brahmins who are partial eternalists, who assert that the self and the cosmos are partially eternal and partially not eternal on four grounds. ",,1:2.1.1,1,2,1,1,0
dn1:2.1.2,And what are the four grounds on which they rely? ,,1:2.1.2,1,2,1,2,0
dn1:2.2.1,"There comes a time when, after a very long period has passed, this cosmos contracts. ",,1:2.2.1,1,2,2,1,0
dn1:2.2.2,"As the cosmos contracts, sentient beings are mostly headed for the realm of streaming radiance. ",,1:2.2.2,1,2,2,2,0
dn1:2.2.3,"There they are mind-made, feeding on rapture, self-luminous, moving through the sky, steadily glorious, and they remain like that for a very long time. ",,1:2.2.3,1,2,2,3,0
dn1:2.3.1,"There comes a time when, after a very long period has passed, this cosmos expands. ",,1:2.3.1,1,2,3,1,0
dn1:2.3.2,As it expands an empty mansion of Brahmā appears. ,,1:2.3.2,1,2,3,2,0
dn1:2.3.3,Then a certain sentient being—due to the running out of their life-span or merit—passes away from that host of radiant deities and is reborn in that empty mansion of Brahmā. ,,1:2.3.3,1,2,3,3,0
dn1:2.3.4,"There they are mind-made, feeding on rapture, self-luminous, moving through the sky, steadily glorious, and they remain like that for a very long time. ",,1:2.3.4,1,2,3,4,0
dn1:2.4.1,"But after staying there all alone for a long time, they become dissatisfied and anxious: ",,1:2.4.1,1,2,4,1,0
dn1:2.4.2,"‘Oh, if only another being would come to this state of existence.’ ",,1:2.4.2,1,2,4,2,0
dn1:2.4.3,Then other sentient beings—due to the running out of their life-span or merit—pass away from that host of radiant deities and are reborn in that empty mansion of Brahmā in company with that being. ,,1:2.4.3,1,2,4,3,0
dn1:2.4.4,"There they too are mind-made, feeding on rapture, self-luminous, moving through the sky, steadily glorious, and they remain like that for a very long time. ",,1:2.4.4,1,2,4,4,0
dn1:2.5.1,"Now, the being who was reborn there first thinks: ",,1:2.5.1,1,2,5,1,0
dn1:2.5.2,"‘I am Brahmā, the Great Brahmā, the Undefeated, the Champion, the Universal Seer, the Wielder of Power, the Lord God, the Maker, the Author, the Best, the Begetter, the Controller, the Father of those who have been born and those yet to be born. ",,1:2.5.2,1,2,5,2,0
dn1:2.5.3,These beings were created by me! ,,1:2.5.3,1,2,5,3,0
dn1:2.5.4,Why is that? ,,1:2.5.4,1,2,5,4,0
dn1:2.5.5,Because first I thought: ,,1:2.5.5,1,2,5,5,0
dn1:2.5.6,"“Oh, if only another being would come to this state of existence.” ",,1:2.5.6,1,2,5,6,0
dn1:2.5.7,"Such was my heart’s wish, and then these creatures came to this state of existence.’ ",Correlation and causation!,1:2.5.7,1,2,5,7,0
dn1:2.5.8,And the beings who were reborn there later also think: ,,1:2.5.8,1,2,5,8,0
dn1:2.5.9,"‘This must be Brahmā, the Great Brahmā, the Undefeated, the Champion, the Universal Seer, the Wielder of Power, the Lord God, the Maker, the Author, the Best, the Begetter, the Controller, the Father of those who have been born and those yet to be born. ",,1:2.5.9,1,2,5,9,0
dn1:2.5.10,And we have been created by him. ,,1:2.5.10,1,2,5,10,0
dn1:2.5.11,Why is that? ,,1:2.5.11,1,2,5,11,0
dn1:2.5.12,"Because we see that he was reborn here first, and we arrived later.’ ",,1:2.5.12,1,2,5,12,0
dn1:2.6.1,"And the being who was reborn first is more long-lived, beautiful, and illustrious than those who arrived later. ",,1:2.6.1,1,2,6,1,0
dn1:2.6.2, ,,1:2.6.2,1,2,6,2,0
dn1:2.6.3,It’s possible that one of those beings passes away from that host and is reborn in this state of existence. ,,1:2.6.3,1,2,6,3,0
dn1:2.6.4,"Having done so, they go forth from the lay life to homelessness. ",,1:2.6.4,1,2,6,4,0
dn1:2.6.5,"By dint of keen, resolute, committed, and diligent effort, and right focus, they experience an immersion of the heart of such a kind that they recollect that past life, but no further. ",,1:2.6.5,1,2,6,5,0
dn1:2.6.6,They say: ,,1:2.6.6,1,2,6,6,0
dn1:2.6.7,"‘He who is Brahmā—the Great Brahmā, the Undefeated, the Champion, the Universal Seer, the Wielder of Power, the Lord God, the Maker, the Author, the Best, the Begetter, the Controller, the Father of those who have been born and those yet to be born—is permanent, everlasting, eternal, imperishable, remaining the same for all eternity. ",,1:2.6.7,1,2,6,7,0
dn1:2.6.8,"We who were created by that Brahmā are impermanent, not lasting, short-lived, perishable, and have come to this state of existence. ",,1:2.6.8,1,2,6,8,0
dn1:2.6.9,This is the first ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal. ,,1:2.6.9,1,2,6,9,0
dn1:2.7.1,And what is the second ground on which they rely? ,,1:2.7.1,1,2,7,1,0
dn1:2.7.2,"There are gods named ‘depraved by play.’ They spend too much time laughing, playing, and making merry. And in doing so, they lose their mindfulness, and they pass away from that host of gods. ",,1:2.7.2,1,2,7,2,0
dn1:2.8.1,It’s possible that one of those beings passes away from that host and is reborn in this state of existence. ,,1:2.8.1,1,2,8,1,0
dn1:2.8.2,"Having done so, they go forth from the lay life to homelessness. ",,1:2.8.2,1,2,8,2,0
dn1:2.8.3,"By dint of keen, resolute, committed, and diligent effort, and right focus, they experience an immersion of the heart of such a kind that they recollect that past life, but no further. ",,1:2.8.3,1,2,8,3,0
dn1:2.9.1,They say: ,,1:2.9.1,1,2,9,1,0
dn1:2.9.2,"‘The gods not depraved by play don’t spend too much time laughing, playing, and making merry. So they don’t lose their mindfulness, and don’t pass away from that host of gods. ",,1:2.9.2,1,2,9,2,0
dn1:2.9.3,"They are permanent, everlasting, eternal, imperishable, remaining the same for all eternity. ",,1:2.9.3,1,2,9,3,0
dn1:2.9.4,"But we who were depraved by play spent too much time laughing, playing, and making merry. In doing so, we lost our mindfulness, and passed away from that host of gods. ",,1:2.9.4,1,2,9,4,0
dn1:2.9.5,"We are impermanent, not lasting, short-lived, perishable, and have come to this state of existence.’ ",,1:2.9.5,1,2,9,5,0
dn1:2.9.6,This is the second ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal. ,,1:2.9.6,1,2,9,6,0
dn1:2.10.1,And what is the third ground on which they rely? ,,1:2.10.1,1,2,10,1,0
dn1:2.10.2,"There are gods named ‘malevolent’. They spend too much time gazing at each other, so they grow angry with each other, and their bodies and minds get tired. They pass away from that host of gods. ","The parallel with khiddapadosika rather confuses the issue, suggesting a rendering “depraved in mind” here. However elsewhere in the suttas, manopadosa consistently means “malicious intent”, MN 56, MN 93, also see mano padūseyya at MN 21 and MN 28. Thus the contrast here would seem to be greed vs hate. Also note DN 26, “tesaṁ sattānaṁ aññamaññamhi tibbo āghāto paccupaṭṭhito bhavissati tibbo byāpādo tibbo manopadoso tibbaṁ vadhakacittaṁ.”",1:2.10.2,1,2,10,2,0
dn1:2.11.1,It’s possible that one of those beings passes away from that host and is reborn in this state of existence. ,,1:2.11.1,1,2,11,1,0
dn1:2.11.2,"Having done so, they go forth from the lay life to homelessness. ",,1:2.11.2,1,2,11,2,0
dn1:2.11.3,"By dint of keen, resolute, committed, and diligent effort, and right focus, they experience an immersion of the heart of such a kind that they recollect that past life, but no further. ",,1:2.11.3,1,2,11,3,0
dn1:2.12.1,They say: ,,1:2.12.1,1,2,12,1,0
dn1:2.12.2,"‘The gods who are not malevolent don’t spend too much time gazing at each other, so they don’t grow angry with each other, their bodies and minds don’t get tired, and they don’t pass away from that host of gods. ",,1:2.12.2,1,2,12,2,0
dn1:2.12.3,"They are permanent, everlasting, eternal, imperishable, remaining the same for all eternity. ",,1:2.12.3,1,2,12,3,0
dn1:2.12.4,"But we who were malevolent spent too much time gazing at each other, we grew angry with each other, our bodies and minds got tired, and we passed away from that host of gods. ",,1:2.12.4,1,2,12,4,0
dn1:2.12.5,"We are impermanent, not lasting, short-lived, perishable, and have come to this state of existence.’ ",,1:2.12.5,1,2,12,5,0
dn1:2.12.6,This is the third ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal. ,,1:2.12.6,1,2,12,6,0
dn1:2.13.1,And what is the fourth ground on which they rely? ,,1:2.13.1,1,2,13,1,0
dn1:2.13.2,"It’s when some ascetic or brahmin relies on logic and inquiry. They speak of what they have worked out by logic, following a line of inquiry, expressing their own perspective: ",,1:2.13.2,1,2,13,2,0
dn1:2.13.3,"‘That which is called “the eye” or “the ear” or “the nose” or “the tongue” or “the body”: that self is impermanent, not lasting, transient, perishable. ",,1:2.13.3,1,2,13,3,0
dn1:2.13.4,"That which is called “mind” or “sentience” or “consciousness”: that self is permanent, everlasting, eternal, imperishable, remaining the same for all eternity.’ ",,1:2.13.4,1,2,13,4,0
dn1:2.13.5,This is the fourth ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal. ,,1:2.13.5,1,2,13,5,0
dn1:2.14.1,These are the four grounds on which those ascetics and brahmins assert that the self and the cosmos are partially eternal and partially not eternal. ,,1:2.14.1,1,2,14,1,0
dn1:2.14.2,Any ascetics and brahmins who assert that the self and the cosmos are partially eternal and partially not eternal do so on one or other of these four grounds. Outside of this there is none. ,,1:2.14.2,1,2,14,2,0
dn1:2.15.1,The Realized One understands this: ,,1:2.15.1,1,2,15,1,0
dn1:2.15.2,‘If you hold on to and attach to these grounds for views it leads to such and such a destiny in the next life.’ ,,1:2.15.2,1,2,15,2,0
dn1:2.15.3,"He understands this, and what goes beyond this. Yet since he does not misapprehend that understanding, he has realized extinguishment within himself. ",,1:2.15.3,1,2,15,3,0
dn1:2.15.4,"Having truly understood the origin, ending, gratification, drawback, and escape from feelings, the Realized One is freed through not grasping. ",,1:2.15.4,1,2,15,4,0
dn1:2.15.5,"These are the principles—deep, hard to see, hard to understand, peaceful, sublime, beyond the scope of reason, subtle, comprehensible to the astute—which the Realized One makes known after realizing them with his own insight. And those who genuinely praise the Realized One would rightly speak of these things. ",,1:2.15.5,1,2,15,5,0
dn1:2.16.0,3.1.3. The Cosmos is Finite or Infinite,,1:2.16.0,1,2,16,0,0
dn1:2.16.1,"There are some ascetics and brahmins who theorize about size, and assert that the cosmos is finite or infinite on four grounds. ",,1:2.16.1,1,2,16,1,0
dn1:2.16.2,And what are the four grounds on which they rely? ,,1:2.16.2,1,2,16,2,0
dn1:2.17.1,"It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right focus—experiences an immersion of the heart of such a kind that they meditate perceiving the cosmos as finite. ",,1:2.17.1,1,2,17,1,0
dn1:2.17.2,They say: ,,1:2.17.2,1,2,17,2,0
dn1:2.17.3,‘The cosmos is finite and bounded. ,,1:2.17.3,1,2,17,3,0
dn1:2.17.4,Why is that? ,,1:2.17.4,1,2,17,4,0
dn1:2.17.5,"Because by dint of keen, resolute, committed, and diligent effort, and right focus I experience an immersion of the heart of such a kind that I meditate perceiving the cosmos as finite. ",,1:2.17.5,1,2,17,5,0
